NOME_BARRAGEM_MINERACAO,NOME_DO_EMPREENDEDOR,CPF_CNPJ,LATITUDE,LONGITUDE,POSICIONAMENTO,UF,MUNICIPIO,MINERIO_PRINCIPAL,ALTURA_ATUAL_metros,VOLUME_ATUAL_m3,CATEGORIA_DE_RISCO,DANO_POTENCIAL_ASSOCIADO,CLASSE,INSERIDA_NA_PNSB,Lat_decimal,Long_decimal
Maney Mineração,Valdinei Mauro de Souza,00.056.836/0581-49,"-06º47'20,006""","-56º36'29,199""",Sul do Equador,PA,ITAITUBA,Minério de Ouro Secundário,5.00,"400,000.00",,,,Não,-6.78889055555556,-56.6081108333333
PN - 1,Vale S A Filial: Vale Mina Sossego,33.592.510/0009-01,"-06º24'20,600""","-50º03'25,600""",Sul do Equador,PA,CANAÃ DOS CARAJÁS,Argila Arenosa,5.00,"100,000.00",,,,Não,-6.40572222222222,-50.0571111111111
PN - 3,Vale S A Filial: Vale Mina Sossego,33.592.510/0009-01,"-06º24'09,341""","-50º04'31,472""",Sul do Equador,PA,CANAÃ DOS CARAJÁS,Argila Arenosa,6.50,"1,120.00",,,,Não,-6.40259472222222,-50.0754088888889
PN - 4,Vale S A Filial: Vale Mina Sossego,33.592.510/0009-01,"-06º24'41,461""","-50º01'59,710""",Sul do Equador,PA,CANAÃ DOS CARAJÁS,Argila Arenosa,5.00,"7,000.00",,,,Não,-6.41151694444445,-50.0332527777778
PN - 6,Vale S A Filial: Vale Mina Sossego,33.592.510/0009-01,"-06º24'21,578""","-50º05'03,123""",Sul do Equador,PA,CANAÃ DOS CARAJÁS,Argila Arenosa,5.50,"50,000.00",,,,Não,-6.40599388888889,-50.0842008333333
PN -5,Vale S A Filial: Vale Mina Sossego,33.592.510/0009-01,"-06º25'16,985""","-50º02'09,927""",Sul do Equador,PA,CANAÃ DOS CARAJÁS,Argila Arenosa,4.00,"6,000.00",,,,Não,-6.42138472222222,-50.0360908333333
PS -1,Vale S A Filial: Vale Mina Sossego,33.592.510/0009-01,"-06º26'01,900""","-50º02'54,100""",Sul do Equador,PA,CANAÃ DOS CARAJÁS,Argila Arenosa,7.00,"220,000.00",,,,Não,-6.43386111111111,-50.0483611111111
RECON,Mineração São Francisco de Assis Ltda.,42.323.964/0001-10,"-06º49'53,500""","-51º59'27,600""",Sul do Equador,PA,SÃO FÉLIX DO XINGU,Areia,3.00,-,,,,Não,-6.83152777777778,-51991
Sul Pilha,Vale S A Filial: Vale Serra Sul,33.592.510/0089-96,"-06º28'41,600""","-50º19'16,900""",Sul do Equador,PA,CANAÃ DOS CARAJÁS,Minério de Ferro,12.00,"496,059.42",,,,Não,-6.47822222222222,-50.3213611111111
Usina,Vale S A Filial: Vale Minas MOP,33.592.510/0075-90,"-06º34'49,700""","-51º04'37,500""",Sul do Equador,PA,OURILÂNDIA DO NORTE,Minério de Níquel,8.50,"494,416.00",,,,Não,-6.58047222222222,-51.0770833333333
QUIXABA USINA,Rozen Mineradora. Consultoria e Assessoria Em Gestão Empresarial Ltda Me,10.857.721/0001-76,"-06º48'26,900""","-37º00'28,800""",Sul do Equador,PB,VÁRZEA,Areia Quartzosa,3.00,450.00,,,,Não,-6.80747222222222,-37008
803.285/2014,Plinio Almeida Boson,11.714.784/0001-36,"-09º14'09,800""","-42º34'41,200""",Sul do Equador,PI,SÃO LOURENÇO DO PIAUÍ,Saibro,1.00,500.00,,,,Não,-9.23605555555555,-42.5781111111111
bonito,Ecb Rochas Ornamentais do Brasil Ltda,02.746.671/0001-21,"-05º12'32,100""","-41º42'27,600""",Sul do Equador,PI,CASTELO DO PIAUÍ,Quartzito,1.50,900.00,,,,Não,-5.20891666666667,-41.7076666666667
areal eskema,Areal Eskema Ltda,32.110.223/0001-06,"-22º44'38,000""","-43º42'28,000""",Sul do Equador,RJ,SEROPÉDICA,Areia,8.00,"80,000.00",,,,Não,-22.7438888888889,-43.7077777777778
Pond de Emergência,Anglo American Minério de Ferro Brasil S.a,02.359.572/0004-30,"-21º49'52,000""","-41º01'14,000""",Sul do Equador,RJ,SÃO JOÃO DA BARRA,Minério de Ferro,4.50,"333,438.00",,,,Não,-21.8311111111111,-41.0205555555556
BARRAGEM 339,Cooperativa Mineradora dos Garimpeiros de Ariquemes,22.825.491/0001-42,"-11º08'14,500""","-61º37'15,100""",Sul do Equador,RO,MINISTRO ANDREAZZA,Areia e Cascalho,4.50,"7,500.00",,,,Não,-11.1373611111111,-61.6208611111111
BARRAGEM 341,Cooperativa Mineradora dos Garimpeiros de Ariquemes,22.825.491/0001-42,"-11º08'14,500""","-61º37'15,100""",Sul do Equador,RO,MINISTRO ANDREAZZA,Areia e Cascalho,4.50,"7,500.00",,,,Não,-11.1373611111111,-61.6208611111111
BARRAGEM TABOQUINHA,Cooperativa Mineradora dos Garimpeiros de Ariquemes,22.825.491/0001-42,"-09º31'24,000""","-62º54'21,200""",Sul do Equador,RO,CUJUBIM,Areia e Cascalho,4.50,"7,500.00",,,,Não,-9.52333333333333,-62.9058888888889
BARRAGEM TARILÂNDIA 01,Cooperativa Mineradora dos Garimpeiros de Ariquemes,22.825.491/0001-42,"-10º49'19,200""","-62º50'02,200""",Sul do Equador,RO,JARU,Argila,3.00,"31,250.00",,,,Não,-10822,-62.8339444444445
BARRAGEM URUPA 01,Cooperativa Mineradora dos Garimpeiros de Ariquemes,22.825.491/0001-42,"-11º08'07,500""","-62º26'15,100""",Sul do Equador,RO,URUPÁ,Argila,3.00,"31,250.00",,,,Não,-11.1354166666667,-62.4375277777778
Belíssima,Cooperativa de Garimpeiros de Santa Cruz Ltda,34.726.547/0001-90,"-09º47'34,047""","-63º33'34,869""",Sul do Equador,RO,ARIQUEMES,Minério de Estanho Secundário,10.00,"1,300,000.00",,,,Não,-9.79279083333333,-63.5596858333333
Queimada,Metalmig Mineração Indústria e Comércio S A,34.456.038/0001-95,"-09º25'25,900""","-63º02'52,400""",Sul do Equador,RO,ITAPUÃ DO OESTE,Aluvião Estanífero,5.00,"60,000.00",,,,Não,-9.42386111111111,-63.0478888888889
RESERVATÓRIO 01,Muller & Cia Ltda Me,04.800.249/0001-32,"-12º53'50,800""","-60º25'21,300""",Sul do Equador,RO,VILHENA,Argila Arenosa,2.00,"17,848.00",,,,Não,-12.8974444444444,-60.4225833333333
RESERVATÓRIO 02,Muller & Cia Ltda Me,04.800.249/0001-32,"-12º48'15,200""","-60º21'54,400""",Sul do Equador,RO,VILHENA,Argila Arenosa,2.00,"30,800.00",,,,Não,-12.8042222222222,-60.3651111111111
RIO BRANCO,Minerais & Metais Comércio e Indústria Ltda Filial: Marcos,02.587.633/0007-69,"-09º46'14,500""","-62º44'26,300""",Sul do Equador,RO,RIO CRESPO,Areia,4.00,"600,000.00",,,,Não,-9.77069444444444,-62.7406388888889
MNP-01,Mineração Nova Petrópolis Ltda.,16.785.060/0001-05,"-29º20'48,000""","-51º11'30,000""",Sul do Equador,RS,NOVA PETRÓPOLIS,Areia,5.00,"4,000.00",,,,Não,-29.3466666666667,-51.1916666666667
VIAMAO,D & L Mineração Ltda.,09.044.878/0001-01,"-29º10'00,000""","-50º49'16,000""",Sul do Equador,RS,VIAMÃO,Areia,13.00,"111,000.00",,,,Não,-29.1666666666667,-50.8211111111111
Barragem 101,Indústria Carbonífera Rio Deserto Ltda,83.286.500/0001-69,"-28º43'45,000""","-49º14'54,000""",Sul do Equador,SC,IÇARA,Carvão Mineral Camada Barro Branco,3.00,"9,542.20",,,,Não,-28.7291666666667,-49.2483333333333
Santa Líbera,Cooperativa de Extração de Carvão Mineral dos Trabalhadores de Criciúma,80.967.540/0001-88,"-28º44'18,600""","-49º25'33,200""",Sul do Equador,SC,FORQUILHINHA,Carvão Mineral Camada Barro Branco,2.20,"3,500.00",,,,Não,-28.7385,-49.4258888888889
Dique Petrobrás,Mosaic Fertilizantes P&K S.A. Filial: Taquari Vassouras,33.931.486/0033-18,"-10º39'12,400""","-37º01'50,100""",Sul do Equador,SE,ROSÁRIO DO CATETE,Sais,6.00,"6,362.07",,,,Não,-10.6534444444444,-37.0305833333333
1. CONJUNTO DE LEIRAS DE DECANTAÇÃO,Realmix Agregados Minerais Ltda,02.931.701/0001-70,"-23º11'34,600""","-48º21'45,000""",Sul do Equador,SP,BOFETE,Areia,3.00,"140,059.00",,,,Não,-23.1929444444444,-48.3625
12 - AN,Mineração Jundu Ltda.,60.628.468/0001-57,"-22º09'25,047""","-47º38'34,049""",Sul do Equador,SP,ANALÂNDIA,Argila,10.00,"492,348.00",,,,Não,-22.1569575,-47.6427913888889
13 - AN,Mineração Jundu Ltda.,60.628.468/0001-57,"-22º09'18,075""","-47º38'22,025""",Sul do Equador,SP,ANALÂNDIA,Argila,8.00,"663,184.00",,,,Não,-22.1550208333333,-47.6394513888889
Barramento 1,MINERADORA PEDRIX LTDA,01.290.096/0001-32,"-23º23'35,060""","-46º46'30,100""",Sul do Equador,SP,CAIEIRAS,Granito,4.00,"56,000.00",,,,Não,-23.3930722222222,-46.7750277777778
Barramento 2,MINERADORA PEDRIX LTDA,01.290.096/0001-32,"-23º23'21,400""","-46º46'17,700""",Sul do Equador,SP,CAIEIRAS,Granito,4.00,"5,200.00",,,,Não,-23.3892777777778,-46.7715833333333
Boa Sorte,Empresa Mineradora Boa Sorte Ltda,45.599.032/0001-93,"-23º24'43,000""","-46º12'42,800""",Sul do Equador,SP,MOGI DAS CRUZES,Argila Arenosa,-,"365,000.00",,,,Não,-23.4119444444444,-46.2118888888889
CAMC,Extração de Areia e Pedregulho Cachoeira Ltda.,45.600.327/0001-32,"-23º24'04,600""","-46º12'19,500""",Sul do Equador,SP,MOGI DAS CRUZES,Argila,13.00,"588,484.00",,,,Não,-23.4012777777778,-46.2054166666667
Cascalho,Cascalho Extração e Comércio de Areia. Cascalho e Argila Ltda Epp,00.311.698/0001-66,"-22º44'52,600""","-46º52'18,000""",Sul do Equador,SP,PEDREIRA,Argila,-,"140,000.00",,,,Não,-22.7479444444444,-46.8716666666667
CAVA,Milton José Aparecido Giuli Me,38.799.607/0001-56,"-23º00'29,728""","-47º28'56,567""",Sul do Equador,SP,CAPIVARI,Areia,-,"180,000.00",,,,Não,-23.0082577777778,-47.4823797222222
CAVA 1,L Pavan & Cia Ltda,44.140.069/0001-96,"-23º47'06,400""","-46º41'48,400""",Sul do Equador,SP,SÃO PAULO,Argila,-,"120,000.00",,,,Não,-23.7851111111111,-46.6967777777778
CAVA 2,L Pavan & Cia Ltda,44.140.069/0001-96,"-23º46'58,500""","-46º41'55,700""",Sul do Equador,SP,SÃO PAULO,Argila,-,"92,000.00",,,,Não,-23.7829166666667,-46.6988055555556
CHAPADINHA 061,Uilson Romanha & Cia Ltda,00.934.199/0001-25,"-23º39'32,700""","-48º00'20,400""",Sul do Equador,SP,ITAPETININGA,Argila,6.00,"565,500.00",,,,Não,-23.6590833333333,-48.0056666666667
CHAPADINHA 221,Uilson Romanha & Cia Ltda,00.934.199/0001-25,"-23º39'05,500""","-47º59'32,500""",Sul do Equador,SP,ITAPETININGA,Argila,10.60,"740,000.00",,,,Não,-23.6515277777778,-47.9923611111111
Conjunto de cavas em desativação recuperação,Mineradora Areia Nova Ltda,02.286.818/0001-48,"-23º10'39,400""","-48º20'35,900""",Sul do Equador,SP,BOFETE,Areia,-,-,,,,Não,-23.1776111111111,-48.3433055555556
Conterpa,Conterpa. Conservação e Terraplagem e Pavimentação Ltda,02.002.588/0001-48,"-22º51'40,100""","-47º14'19,000""",Sul do Equador,SP,HORTOLÂNDIA,Argila,-,"300,000.00",,,,Não,-22.8611388888889,-47.2386111111111
decantação de finos / reservatorio agua processo,Mineradora Areia Nova Ltda,02.286.818/0001-48,"-23º10'41,300""","-48º20'47,500""",Sul do Equador,SP,BOFETE,Areia,-,-,,,,Não,-23.1781388888889,-48.3465277777778
Deposito de Finos Porto de Areia Serramar,Pecuária Serramar EIRELI,03.938.233/0001-28,"-23º39'35,000""","-45º31'16,000""",Sul do Equador,SP,CARAGUATATUBA,Areia,-,"385,000.00",,,,Não,-23.6597222222222,-45.5211111111111
Dique 4 (Barragem 3 - Bota fora),PEDREIRA SARGON LTDA,60.101.300/0001-99,"-23º21'24,500""","-46º16'31,200""",Sul do Equador,SP,SANTA ISABEL,Argila,8.00,"15,000.00",,,,Não,-23.3568055555556,-46.2753333333333
Dique 5 (Barragem 4 - Bota fora),PEDREIRA SARGON LTDA,60.101.300/0001-99,"-23º21'21,800""","-46º16'28,900""",Sul do Equador,SP,SANTA ISABEL,Argila,10.00,"12,000.00",,,,Não,-23.3560555555556,-46.2746944444444
Dutra,Dutra Extração de Areia Ltda.,48.098.701/0001-31,"-23º25'50,600""","-46º12'39,200""",Sul do Equador,SP,MOGI DAS CRUZES,Argila Arenosa,-,"130,000.00",,,,Não,-23.4307222222222,-46.2108888888889
engebrita,Pedreira Engebrita Ltda,61.728.804/0001-04,"-23º52'55,700""","-46º18'51,600""",Sul do Equador,SP,SANTOS,Granito,3.50,"30,000.00",,,,Não,-23.8821388888889,-46.3143333333333
Fazenda Santa Fé,Tech Rock Mineração Ltda.,62.579.818/0001-68,"-23º30'32,300""","-47º23'27,200""",Sul do Equador,SP,SOROCABA,Argila,3.00,"2,700.00",,,,Não,-23.5089722222222,-47.3908888888889
Fiori,Empresa de Mineração Fiori do Taboão Ltda.,00.265.541/0001-41,"-23º24'16,000""","-46º11'54,500""",Sul do Equador,SP,MOGI DAS CRUZES,Argila Arenosa,-,"325,000.00",,,,Não,-23.4044444444444,-46.1984722222222
Guará 2,Extração de Areia e Pedregulho Cachoeira Ltda.,45.600.327/0001-32,"-23º23'32,300""","-46º08'10,900""",Sul do Equador,SP,GUARAREMA,Argila,5.00,"78,300.00",,,,Não,-23.3923055555556,-46.1363611111111
JBS2,EMPRESA DE MINERAÇÃO E ARTEFATOS DE CIMENTO JBS LTDA EPP,47.354.774/0001-84,"-23º23'46,800""","-46º11'51,500""",Sul do Equador,SP,MOGI DAS CRUZES,Argila Arenosa,11.00,"270,000.00",,,,Não,-23.3963333333333,-46.1976388888889
JBS3,EMPRESA DE MINERAÇÃO E ARTEFATOS DE CIMENTO JBS LTDA EPP,47.354.774/0001-84,"-23º23'32,000""","-46º12'02,500""",Sul do Equador,SP,MOGI DAS CRUZES,Argila Arenosa,-,"310,000.00",,,,Não,-23.3922222222222,-46.2006944444445
MD 05/2016,Mineração Descalvado Ltda,54.114.475/0001-38,"-21º57'24,480""","-47º37'18,695""",Sul do Equador,SP,DESCALVADO,Areia Industrial,12.75,"245,447.47",,,,Não,-21.9568,-47.6218597222222
OURO BRANCO LESTE,MINERAÇÃO OURO BRANCO SALTO DE PIRAPORA LTDA ME,72.911.985/0001-18,"-23º39'42,400""","-47º39'53,200""",Sul do Equador,SP,SALTO DE PIRAPORA,Argila,5.00,"399,000.00",,,,Não,-23.6617777777778,-47.6647777777778
PIRAPORÃO 138 II,Uilson Romanha & Cia Ltda,00.934.199/0001-25,"-23º37'42,100""","-47º37'19,200""",Sul do Equador,SP,SALTO DE PIRAPORA,Argila,4.00,"28,000.00",,,,Não,-23.6283611111111,-47622
PIRAPORÃO 138 III,Uilson Romanha & Cia Ltda,00.934.199/0001-25,"-23º37'53,600""","-47º37'18,500""",Sul do Equador,SP,SALTO DE PIRAPORA,Argila,8.00,"115,200.00",,,,Não,-23.6315555555556,-47.6218055555556
PORTO-4A,Itaquareia Ind. Extr. Minérios Ltda,55.023.386/0001-49,"-23º33'46,100""","-46º16'04,500""",Sul do Equador,SP,MOGI DAS CRUZES,Argila,8.00,"933,900.00",,,,Não,-23.5628055555556,-46.2679166666667
PORTO-4B,Itaquareia Ind. Extr. Minérios Ltda,55.023.386/0001-49,"-23º33'56,300""","-46º16'24,100""",Sul do Equador,SP,MOGI DAS CRUZES,Argila,7.00,"345,000.00",,,,Não,-23.5656388888889,-46.2733611111111
PORTO-6B,Itaquareia Ind. Extr. Minérios Ltda,55.023.386/0001-49,"-23º23'08,800""","-46º11'39,200""",Sul do Equador,SP,MOGI DAS CRUZES,Argila,12.00,"290,000.00",,,,Não,-23.3857777777778,-46.1942222222222
PORTO-8,Itaquareia Ind. Extr. Minérios Ltda,55.023.386/0001-49,"-23º33'21,000""","-46º16'59,500""",Sul do Equador,SP,SUZANO,Argila,14.00,"1,472,940.00",,,,Não,-23.5558333333333,-46.2831944444444
Quevedo 1,EXTRAÇAO E COMERCIO DE AREIA QUEVEDO & SILVA LTDA,02.745.436/0001-35,"-23º21'17,300""","-47º43'48,900""",Sul do Equador,SP,TATUÍ,Argila Arenosa,8.00,"96,500.00",,,,Não,-23.3548055555556,-47.73025
Quevedo 2,EXTRAÇAO E COMERCIO DE AREIA QUEVEDO & SILVA LTDA,02.745.436/0001-35,"-23º21'21,300""","-47º43'42,400""",Sul do Equador,SP,TATUÍ,Argila Arenosa,7.00,"194,676.65",,,,Não,-23.3559166666667,-47.7284444444445
Sedimentação de finos,EXTRAÇÃO E COMÉRCIO DE AREIA BOFETE LTDA,69.018.919/0001-09,"-23º07'13,700""","-48º13'41,000""",Sul do Equador,SP,BOFETE,Areia,10.00,-,,,,Não,-23.1204722222222,-48.2280555555556
Sítio Horii,Empresa de Mineração Horii Ltda.,52.573.227/0001-20,"-23º37'15,900""","-46º14'51,300""",Sul do Equador,SP,MOGI DAS CRUZES,Caulim,13.40,"117,462.80",,,,Não,-23.6210833333333,-46.2475833333333
TABOÃO 01,EXTRAÇÃO DE AREIA TABOAO LTDA,59.724.484/0001-64,"-23º23'49,600""","-46º12'18,200""",Sul do Equador,SP,MOGI DAS CRUZES,Argila Arenosa,12.50,"350,000.00",,,,Não,-23.3971111111111,-46.2050555555556
TABOÃO 02,EXTRAÇÃO DE AREIA TABOAO LTDA,59.724.484/0001-64,"-23º23'42,700""","-46º12'20,400""",Sul do Equador,SP,MOGI DAS CRUZES,Argila Arenosa,12.00,"556,508.40",,,,Não,-23.3951944444444,-46.2056666666667
TABOÃO 03,EXTRAÇÃO DE AREIA TABOAO LTDA,59.724.484/0001-64,"-23º23'38,400""","-46º12'35,100""",Sul do Equador,SP,MOGI DAS CRUZES,Argila Arenosa,2.00,"9,624.00",,,,Não,-23394,-46.20975
TANQUE DE DECANTAÇÃO,Mineração Santa Luzia de Aguaí Ltda,03.716.256/0001-98,"-21º59'46,400""","-47º10'06,900""",Sul do Equador,SP,AGUAÍ,Argila,3.00,"35,000.00",,,,Não,-21.9962222222222,-47.1685833333333
TANQUE DE DECANTAÇÃO 2,Mineração Santa Luzia de Aguaí Ltda,03.716.256/0001-98,"-21º59'46,200""","-47º10'04,100""",Sul do Equador,SP,AGUAÍ,Argila,3.00,"40,000.00",,,,Não,-21.9961666666667,-47.1678055555556
TANQUE DE LAMA,Concresand Mineração Ltda,03.833.915/0001-76,"-23º11'19,000""","-48º20'59,000""",Sul do Equador,SP,BOFETE,Argila Arenosa,2.00,"30,000.00",,,,Não,-23.1886111111111,-48.3497222222222
TD2,Disk Base Extração de Areia e Comercio de Materiais Para Construção Ltda Me,62.136.189/0001-00,"-23º34'46,419""","-47º49'45,677""",Sul do Equador,SP,ALAMBARI,Areia,2.00,"1,800.00",,,,Não,-23.5795608333333,-47.8293547222222
UNIDOS,Unidos Extração e Comércio de Areia e Pedra Ltda Epp,67.337.360/0001-54,"-23º37'08,900""","-47º49'12,900""",Sul do Equador,SP,SARAPUÍ,Argila,8.00,"86,240.00",,,,Não,-23.6191388888889,-47.82025
BARRAGEM,Monte Sinai Mineração Ltda,00.060.095/0001-39,"-10º47'21,000""","-48º04'46,000""",Sul do Equador,TO,MONTE DO CARMO,Argila Arenosa,5.70,"39,000.00",,,,Não,-10.7891666666667,-48.0794444444445
BARRAGEM GEOMINAS,Geominas Minerações Ltda.,11.979.744/0001-16,"-11º38'50,700""","-47º40'36,240""",Sul do Equador,TO,NATIVIDADE,Sedimentos,5.00,"9,750.00",,,,Não,-11.6474166666667,-47.6767333333333
BARRAGEM GEOMINAS-001,Geominas Minerações Ltda.,11.979.744/0001-16,"-11º38'57,580""","-47º40'34,240""",Sul do Equador,TO,NATIVIDADE,Sedimentos,8.00,"86,000.00",,,,Não,-11.6493277777778,-47.6761777777778
BARRAGEM GEOMINAS-002,Geominas Minerações Ltda.,11.979.744/0001-16,"-11º39'00,010""","-47º40'30,010""",Sul do Equador,TO,NATIVIDADE,Sedimentos,8.00,"70,800.00",,,,Não,-11.6500027777778,-47.6750027777778
SANTA LUZIA,Mineração Santa Luzia Limitada,19.791.590/0001-46,"-11º35'20,200""","-47º52'59,420""",Sul do Equador,TO,NATIVIDADE,Argila,5.00,"600,000.00",,,,Não,-11.5889444444444,-47.8831722222222
